,aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
9805,301,숲속마을3단지(요진더포레스트),2006,,,,49000,29,12,2023,중개거래,경기 고양일산동구,84.51,19,1283,N,24.02.01,41285,,풍동
9806,301,백송마을(한신),1992,,,,22000,23,12,2023,중개거래,경기 고양일산동구,37.8,8,1183,N,24.01.23,41285,,백석동
9807,1103,중산마을11(현대),1995,,,,30500,29,12,2023,중개거래,경기 고양시일산동구,84.36,2,1575-4,N,24.03.06,41285,,중산동
9808,201,숲속마을2단지,2006,,,,48000,29,12,2023,중개거래,경기 고양시일산동구,84.79,11,1286,N,24.02.16,41285,,풍동
9809,101동,일산요진와이시티,2016,,,,72000,20,12,2023,중개거래,경기 고양시일산동구,59.89,37,1237,N,24.02.26,41285,,백석동
9810,705,백송마을(임광),1994,,,,29000,26,12,2023,중개거래,경기 고양일산동구,59.34,7,1136,N,24.01.26,41285,,백석동
9811,811,숲속마을8단지,2006,,,,32700,22,12,2023,중개거래,경기 고양시일산동구,59.72,17,1258,N,24.02.22,41285,,풍동
9812,108동,일산센트럴아이파크,2018,,,,67500,21,12,2023,중개거래,경기 고양시일산동구,84.9854,14,1841,N,24.02.28,41285,,중산동
9813,206,호수마을(현대),1994,,,,52500,27,12,2023,중개거래,경기 고양시일산동구,70.14,5,881,N,24.03.22,41285,,장항동
9814,103동,일산요진와이시티,2016,,,,85000,22,12,2023,직거래,,84.31,32,1237,N,24.01.12,41285,,백석동
9815,503,중산마을5(건영),1995,,,,23000,13,12,2023,직거래,,59.945,4,1575,N,24.01.12,41285,,중산동
9816,207,호수마을(현대),1994,,,,39000,19,12,2023,중개거래,경기 고양시일산동구,59.925,4,881,N,24.03.11,41285,,장항동
9817,108동,일산센트럴아이파크,2018,,,,64700,27,12,2023,중개거래,경기 고양시일산동구,84.9854,6,1841,N,24.02.26,41285,,중산동
9818,102동,힐스테이트킨텍스레이크뷰,2019,,,,88500,27,12,2023,중개거래,경기 고양일산서구,84.2511,12,1784,N,24.01.31,41285,,장항동
9819,101동,일산센트럴아이파크,2018,,,,52300,27,12,2023,중개거래,경기 고양시일산동구,59.9703,19,1841,N,24.02.20,41285,,중산동
9820,101,사리현동문디이스트1단지,2004,,,,26800,30,12,2023,중개거래,경기 고양시일산동구,84.6186,13,186,N,24.02.16,41285,,사리현동
9821,201,사리현동문디이스트2단지,2004,,,,22800,23,12,2023,중개거래,경기 고양시일산동구,72.4032,5,187,N,24.02.20,41285,,사리현동
9822,901,숲속마을9단지(성원),2006,,,,50500,23,12,2023,중개거래,"경기 고양시일산동구, 서울 영등포구",100.55,2,1252,N,24.02.28,41285,,풍동
9823,522,강촌마을(라이프),1992,,,,37500,12,12,2023,중개거래,경기 고양시일산동구,49.14,5,789,N,24.03.15,41285,,마두동
9824,106동,일산요진와이시티,2016,,,,97500,15,12,2023,중개거래,경기 고양시일산동구,84.31,57,1237,N,24.02.29,41285,,백석동
9825,,중산마을2(코오롱),1995,,,,24000,18,12,2023,중개거래,경기 고양일산동구,59.93,2,1556,N,,41285,,중산동
9826,302동,킨텍스원시티3블럭,2019,,,,121000,11,12,2023,중개거래,경기 고양일산서구,84.654,45,1762,N,24.01.29,41285,,장항동
9827,103,은행마을1(동문),2002,,,,36000,30,12,2023,중개거래,경기 고양일산동구,84.4459,6,174,N,24.01.10,41285,,풍동
9828,,힐스테이트킨텍스레이크뷰,2019,,24.01.11,O,88500,27,12,2023,중개거래,경기 고양일산서구,84.2511,12,1784,N,,41285,,장항동
9829,907,숲속마을9단지(성원),2006,,,,58500,23,12,2023,중개거래,경기 고양시일산동구,122.8,18,1252,N,24.02.28,41285,,풍동
9830,302,SKVIEW,2003,,,,40000,15,12,2023,중개거래,경기 고양일산동구,84.3198,7,1474,N,24.01.15,41285,,식사동
9831,215,위시티일산자이2단지,2010,,,,65000,27,12,2023,중개거래,경기 고양일산동구,115.9254,10,1498,N,24.01.19,41285,,식사동
9832,110,위시티일산자이1단지,2010,,,,63000,19,12,2023,직거래,,134.8911,8,1487,N,24.02.01,41285,,식사동
9833,504,숲속마을5단지(I-PARK),2006,,,,74000,8,12,2023,중개거래,경기 고양시일산동구,149.07,17,1267,N,24.03.04,41285,,풍동
9834,307,백송마을(우성),1992,,,,28900,6,12,2023,중개거래,경기 고양시일산동구,52.92,11,1183,N,24.01.31,41285,,백석동
9835,408,위시티일산자이4단지,2010,,,,86000,22,12,2023,중개거래,경기 고양시일산동구,162.7081,12,1504,N,24.02.28,41285,,식사동
9836,602,숲속마을(6단지두산위브),2006,,,,53000,7,12,2023,중개거래,경기 고양시일산동구,101.954,12,1268,N,24.04.17,41285,,풍동
9837,203,흰돌마을(청구),1995,,,,41000,20,12,2023,중개거래,"경기 고양시일산동구, 서울 성북구",69.63,3,1351,N,24.02.19,41285,,백석동
9838,104,위시티일산자이1단지,2010,,,,71000,14,12,2023,중개거래,경기 고양시일산동구,133.6079,28,1487,N,24.02.26,41285,,식사동
9839,602,백송마을(대우),1994,,,,30900,15,12,2023,중개거래,경기 고양일산동구,58.626,5,1135,N,24.01.30,41285,,백석동
9840,201,백송마을(대림),1993,,,,23000,22,12,2023,중개거래,경기 고양일산동구,48.91,4,1186,N,24.01.10,41285,,백석동
9841,803,중산마을8(삼성),1995,,,,37000,14,12,2023,중개거래,경기 고양일산서구,134.97,12,1574,N,24.01.05,41285,,중산동
9842,102동,일산센트럴아이파크,2018,,,,70000,21,12,2023,중개거래,경기 용인기흥구,84.9854,22,1841,N,23.12.28,41285,,중산동
9843,107동,일산센트럴아이파크,2018,,,,70000,21,12,2023,중개거래,경기 용인기흥구,84.9854,15,1841,N,23.12.28,41285,,중산동
9844,310,위시티블루밍3단지,2010,,,,63000,28,12,2023,중개거래,경기 고양일산동구,145.34,16,1510,N,23.12.28,41285,,식사동
9845,208,숲속마을2단지,2006,,,,44000,23,12,2023,중개거래,경기 고양시일산동구,75.82,14,1286,N,24.04.19,41285,,풍동
9846,306,위시티블루밍3단지,2010,,,,61500,19,12,2023,중개거래,경기 고양일산동구,122.83,5,1510,N,24.01.26,41285,,식사동
9847,213,중산마을2(코오롱),1995,,,,16700,7,12,2023,중개거래,경기 고양시일산동구,49.77,1,1556,N,24.02.23,41285,,중산동
9848,303,백마마을(금호),1995,,,,55000,2,12,2023,중개거래,경기 고양일산동구 경기 남양주시,83.77,17,732,N,24.02.02,41285,,마두동
9849,506,하늘마을 5단지,2007,,,,46500,18,12,2023,중개거래,경기 고양일산동구,84.67,12,1800,N,24.01.31,41285,,중산동
9850,610,센트럴더포레(하늘마을6단지휴먼시아),2010,,,,56000,14,12,2023,중개거래,경기 고양일산동구,121.8,9,1717,N,24.01.31,41285,,중산동
9851,1101,중산마을11(현대),1995,,,,33500,8,12,2023,중개거래,경기 고양시일산동구,84.36,11,1575-4,N,24.02.15,41285,,중산동
9852,1107,중산마을11(현대),1995,,,,34000,23,12,2023,중개거래,경기 고양일산동구 경기 고양일산서구,84.36,5,1575-4,N,24.01.19,41285,,중산동
9853,801,백송마을(코오롱),1994,,,,27400,11,12,2023,중개거래,경기 고양일산동구,51.03,7,1139,N,23.12.27,41285,,백석동
9854,1102,중산마을11(현대),1995,,,,31000,22,12,2023,중개거래,경기 고양시일산동구,84.36,2,1575-4,N,24.02.15,41285,,중산동
9855,804,백송마을(선경),1994,,,,49800,11,12,2023,중개거래,경기 고양시일산동구,84.6,17,1139,N,24.02.27,41285,,백석동
9856,305,백송마을(한신),1992,,,,32900,1,12,2023,중개거래,경기 고양일산동구,52.92,8,1183,N,23.12.26,41285,,백석동
9857,101동,일산센트럴아이파크,2018,,,,51300,16,12,2023,중개거래,경기 고양일산동구,59.9703,22,1841,N,24.01.15,41285,,중산동
9858,102,흰돌마을(금호),1994,,,,29500,16,12,2023,중개거래,경기 고양일산동구,51.73,23,1194,N,24.01.29,41285,,백석동
9859,305,중산마을3단지(일신),1995,,,,25100,20,12,2023,중개거래,경기 고양일산동구,59.84,9,1554-2,N,24.01.19,41285,,중산동
9860,303,위시티블루밍3단지,2010,,,,55300,5,12,2023,중개거래,경기 고양일산동구,101.94,25,1510,N,23.12.22,41285,,식사동
9861,104,위시티일산자이1단지,2010,,,,78000,1,12,2023,중개거래,경기 고양시일산동구,162.7081,22,1487,N,24.02.29,41285,,식사동
9862,602,강촌마을(한양6),1998,,,,21000,21,12,2023,직거래,,35.1,7,806,N,23.12.21,41285,,마두동
9863,211,위시티일산자이2단지,2010,,,,67000,8,12,2023,중개거래,경기 고양시일산동구,130.0652,22,1498,N,24.02.21,41285,,식사동
9864,812,강촌마을(우방),1993,,,,62500,12,12,2023,중개거래,"경기 고양시덕양구, 경기 고양시일산동구",84.94,13,794,N,24.03.20,41285,,마두동
9865,205,숲속마을2단지,2006,,,,44950,19,12,2023,중개거래,경기 고양일산동구,75.82,8,1286,N,24.01.15,41285,,풍동
9866,713,강촌마을(선경),1993,,,,78000,11,12,2023,중개거래,경기 고양일산동구,134.685,7,796,N,24.01.04,41285,,마두동
9867,102,호수마을(대우),1996,,,,34500,8,12,2023,중개거래,경기 고양시일산동구,54.396,6,902,N,24.03.11,41285,,장항동
9868,503,위시티블루밍5단지,2010,,,,61800,16,12,2023,중개거래,경기 고양시일산동구,101.9,6,1565,N,24.02.14,41285,,식사동
9869,201,사리현동문디이스트2단지,2004,,,,25000,1,12,2023,중개거래,경기 고양시일산동구,72.4032,3,187,N,24.03.20,41285,,사리현동
9870,101,중산마을1단지(두산),1995,,,,23000,6,12,2023,중개거래,경기 고양일산동구,59.97,8,1555,N,23.12.26,41285,,중산동
9871,210,강촌마을(한신),1993,,,,74000,11,12,2023,중개거래,경기 고양일산동구,134.803,9,783,N,23.12.20,41285,,마두동
9872,112,백마마을(삼성),1993,,,,86500,1,12,2023,중개거래,경기 고양일산동구,133.47,4,755,N,24.01.29,41285,,마두동
9873,103,성원1차,1998,,,,29000,11,12,2023,중개거래,경기 고양일산동구,59.76,20,532-35,N,24.01.22,41285,,풍동
9874,106,중산마을1단지(두산),1995,,,,26000,18,12,2023,중개거래,경기 고양일산동구,59.97,12,1555,N,23.12.21,41285,,중산동
9875,810,숲속마을8단지,2006,,,,35000,7,12,2023,중개거래,경기 고양시일산동구,59.91,11,1258,N,24.02.19,41285,,풍동
9876,204,숲속마을2단지,2006,,,,41400,14,12,2023,중개거래,경기 고양시일산동구,84.79,1,1286,N,24.02.22,41285,,풍동
9877,303,숲속마을3단지(요진더포레스트),2006,,,,42000,1,12,2023,중개거래,경기 고양시일산동구,84.51,9,1283,N,24.02.28,41285,,풍동
9878,809,숲속마을8단지,2006,,,,32250,7,12,2023,중개거래,경기 고양일산동구,59.72,12,1258,N,24.01.25,41285,,풍동
9879,212,백마마을(삼환),1992,,,,82000,14,12,2023,중개거래,경기 고양일산동구,132.8,9,739,N,23.12.14,41285,,마두동
9880,102,위시티일산자이주상복합,2010,,,,58500,6,12,2023,중개거래,경기 고양시일산동구,117.25,8,1529,N,24.02.19,41285,,식사동
9881,304,중산마을3단지(일신),1995,,,,23800,1,12,2023,중개거래,경기 고양시일산동구,59.845,6,1554-2,N,24.05.01,41285,,중산동
9882,305,동문3단지,2005,,,,28500,4,12,2023,중개거래,경기 고양시일산동구,84.6186,7,189,N,24.03.20,41285,,사리현동
9883,407,위시티일산자이4단지,2010,,,,76500,6,12,2023,중개거래,경기 고양시일산동구,134.8911,5,1504,N,24.02.28,41285,,식사동
9884,207,백송마을(대림),1993,,,,36000,6,12,2023,중개거래,경기 고양일산동구,58.74,11,1186,N,24.01.22,41285,,백석동
9885,210,위시티일산자이2단지,2010,,,,126000,2,12,2023,중개거래,경기 고양일산동구,238.9914,23,1498,N,24.01.10,41285,,식사동
9886,107,쌍용,2002,,,,60000,4,12,2023,중개거래,경기 고양일산동구,144.0247,4,1127-1,N,24.01.29,41285,,풍동
9887,104동,일산요진와이시티,2016,,,,118500,8,12,2023,중개거래,경기 고양일산동구,103.41,39,1237,N,23.12.11,41285,,백석동
9888,509,백송마을(삼호),1992,,,,49500,4,12,2023,중개거래,경기 고양시일산동구,84.69,14,1190,N,24.02.28,41285,,백석동
9889,501,백마마을(한성),1994,,,,50500,5,12,2023,중개거래,경기 고양시일산동구,70.43,16,717,N,24.02.23,41285,,마두동
9890,315,위시티블루밍3단지,2010,,,,66000,2,12,2023,중개거래,경기 고양일산동구,145.34,4,1510,N,24.01.19,41285,,식사동
9891,107,위시티일산자이1단지,2010,,,,73000,1,12,2023,중개거래,경기 고양일산동구 경기 파주시,137.1394,16,1487,N,23.12.07,41285,,식사동
9892,809,숲속마을8단지,2006,,,,35000,1,12,2023,중개거래,경기 고양일산동구,59.83,4,1258,N,24.01.16,41285,,풍동
9893,206,호수마을(현대),1994,개인,,,53000,27,1,2024,중개거래,경기 고양시일산동구,70.14,13,881,N,24.04.30,41285,개인,장항동
9894,505,위시티블루밍5단지,2010,개인,,,67800,25,1,2024,중개거래,경기 고양시일산동구,123.23,24,1565,N,24.04.30,41285,개인,식사동
9895,801,백송마을(코오롱),1994,개인,,,28000,31,1,2024,중개거래,경기 고양시일산동구,51.03,8,1139,N,24.04.11,41285,개인,백석동
9896,104,쌍용,2002,개인,,,53000,30,1,2024,중개거래,경기 고양시일산동구,144.0247,1,1127-1,N,24.03.08,41285,개인,풍동
9897,104,은행마을1(동문),2002,개인,,,35000,30,1,2024,중개거래,경기 고양시일산동구,72.6283,7,174,N,24.03.20,41285,개인,풍동
9898,1003,중산마을10(동신),1995,개인,,,34800,25,1,2024,중개거래,경기 고양시일산동구,84.9,6,1566,N,24.02.28,41285,개인,중산동
9899,801,숲속마을8단지,2006,개인,,,30000,31,1,2024,중개거래,경기 고양시일산동구,51.93,13,1258,N,24.03.15,41285,개인,풍동
9900,208,산들마을2(대림),2002,개인,,,53000,31,1,2024,중개거래,경기 수원시팔달구,134.926,19,1651,N,24.03.29,41285,개인,중산동
9901,905,숲속마을9단지(성원),2006,개인,,,50000,30,1,2024,중개거래,경기 고양시일산동구,122.8,6,1252,N,24.03.07,41285,개인,풍동
9902,,일산풍동에이스,1998,개인,,,27000,29,1,2024,중개거래,경기 김포시,59.71,15,385-1,N,24.02.28,41285,개인,풍동
9903,402,위시티일산자이4단지,2010,개인,,,84800,25,1,2024,중개거래,경기 고양시일산동구,133.6079,30,1504,N,24.03.25,41285,개인,식사동
9904,807,강촌마을(우방),1993,개인,,,105000,29,1,2024,중개거래,경기 고양시일산동구,189.98,7,794,N,24.03.29,41285,개인,마두동
9905,,SKVIEW,2003,개인,24.06.26,O,40000,30,1,2024,중개거래,경기 고양시 일산동구,84.3198,20,1474,N,,41285,개인,식사동
9906,208,백마마을(삼환),1992,개인,,,80800,17,1,2024,중개거래,"경기 고양시일산동구, 경기 파주시",114.81,7,739,N,24.03.29,41285,개인,마두동
9907,203,위시티일산자이2단지,2010,개인,,,82000,19,1,2024,중개거래,경기 고양시일산동구,162.7081,16,1498,N,24.03.08,41285,개인,식사동
9908,101,위시티일산자이주상복합,2010,개인,,,58000,31,1,2024,중개거래,경기 고양시일산동구,115.84,11,1529,N,24.05.31,41285,개인,식사동
9909,103,산들마을1(대림),2004,개인,,,50000,18,1,2024,직거래,,147.1973,19,1656,N,24.03.12,41285,개인,중산동
9910,106,중산마을1단지(두산),1995,개인,,,24900,23,1,2024,중개거래,경기 고양시일산동구,59.97,10,1555,N,24.03.11,41285,개인,중산동
9911,101동,일산센트럴아이파크,2018,개인,,,63700,29,1,2024,중개거래,경기 고양시일산동구,84.9854,19,1841,N,24.02.28,41285,개인,중산동
9912,511,하늘마을 5단지,2007,개인,,,46000,23,1,2024,중개거래,경기 고양시일산동구,75.94,5,1800,N,24.06.05,41285,개인,중산동
9913,705,중산마을7(코오롱),1995,개인,,,39000,19,1,2024,중개거래,경기 고양시일산동구,101.85,6,1573-7,N,24.05.31,41285,개인,중산동
9914,108동,일산센트럴아이파크,2018,개인,,,67000,22,1,2024,중개거래,경기 고양시일산동구,84.9854,6,1841,N,24.04.12,41285,개인,중산동
9915,110,은행마을1(동문),2002,개인,,,36000,17,1,2024,직거래,,84.4459,13,174,N,24.02.23,41285,개인,풍동
9916,,SKVIEW,2003,개인,,,50000,29,1,2024,중개거래,경기 고양시 일산동구,121.5279,7,1474,N,,41285,개인,식사동
9917,201,성원2차,1998,개인,,,29800,20,1,2024,중개거래,경기 고양시일산동구,59.76,8,551-34,N,24.04.26,41285,개인,풍동
9918,713,강촌마을(선경),1993,개인,,,79000,16,1,2024,중개거래,경기 고양시일산동구,134.685,8,796,N,24.02.28,41285,개인,마두동
9919,108,중산마을1단지(두산),1995,개인,,,15000,29,1,2024,중개거래,경기 고양시일산동구,37.35,8,1555,N,24.02.28,41285,개인,중산동
9920,,하늘마을 5단지,2007,개인,24.03.07,O,54500,19,1,2024,중개거래,경기 고양시일산동구,84.67,15,1800,N,,41285,개인,중산동
9921,510,백송마을(삼호),1992,개인,,,50500,22,1,2024,중개거래,경기 고양시일산동구,84.69,2,1190,N,24.03.19,41285,개인,백석동
9922,402,위시티일산자이4단지,2010,개인,,,97800,26,1,2024,중개거래,경기 고양시일산동구,162.7081,3,1504,N,24.04.30,41285,개인,식사동
9923,105,위시티일산자이1단지,2010,개인,,,78000,13,1,2024,중개거래,경기 고양시일산동구,162.7081,10,1487,N,24.04.18,41285,개인,식사동
9924,106동,일산요진와이시티,2016,개인,,,95000,23,1,2024,중개거래,경기 고양시일산동구,84.31,51,1237,N,24.05.09,41285,개인,백석동
9925,,산들마을1(대림),2004,개인,24.02.13,O,55000,18,1,2024,직거래,,147.1973,19,1656,N,,41285,개인,중산동
9926,504,위시티블루밍5단지,2010,개인,,,67000,12,1,2024,중개거래,경기 고양시일산동구,123.23,8,1565,N,24.03.22,41285,법인,식사동
9927,,숲속마을3단지(요진더포레스트),2006,개인,24.03.29,O,40500,24,1,2024,중개거래,경기 고양시일산동구,84.51,8,1283,N,,41285,개인,풍동
9928,501,위시티블루밍5단지,2010,개인,,,59500,17,1,2024,중개거래,경기 고양시일산동구,101.94,2,1565,N,24.05.02,41285,개인,식사동
9929,309,흰돌마을(한진),1994,개인,,,63000,16,1,2024,중개거래,경기 고양시일산동구,84.69,10,1349,N,24.04.01,41285,개인,백석동
9930,609,센트럴더포레(하늘마을6단지휴먼시아),2010,개인,,,58000,31,1,2024,중개거래,경기 고양시일산동구,135.5,9,1717,N,24.05.31,41285,개인,중산동
