,aptNm,buildYear,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,excluUseAr,floor,sggCd,umdNm,dealYearMonth
10836,햇빛주공23,1996,35000.0,5,12,2023,중개거래,59.56,13,41281,행신동,202312
10837,DMC중흥S-클래스더센트럴,2020,63800.0,30,12,2023,중개거래,59.9234,8,41281,향동동,202312
10838,삼송2차아이파크,2015,82000.0,26,12,2023,중개거래,74.988,13,41281,삼송동,202312
10839,삼성래미안,2009,48250.0,26,12,2023,중개거래,59.99,18,41281,성사동,202312
10841,"미도아파트5차(1동,2동)",1986,30000.0,26,12,2023,중개거래,47.52,4,41281,성사동,202312
10842,별빛마을(부영)8(좋은집),1995,31000.0,29,12,2023,중개거래,50.0,4,41281,화정동,202312
10843,현대1,1997,27000.0,26,12,2023,중개거래,84.36,5,41281,고양동,202312
10844,지축역중흥S-클래스북한산파크뷰,2020,79500.0,17,12,2023,중개거래,84.9664,1,41281,지축동,202312
10845,은빛마을(삼성)5,1995,58000.0,22,12,2023,직거래,134.97,2,41281,화정동,202312
10846,은빛(미도파)5,1995,59500.0,27,12,2023,중개거래,99.93,16,41281,화정동,202312
10847,삼송역현대헤리엇,2020,60000.0,27,12,2023,중개거래,59.98,12,41281,삼송동,202312
10848,도래울파크뷰(PARKVIEW),2013,67000.0,30,12,2023,중개거래,84.58,18,41281,도내동,202312
10849,도래울파크뷰(PARKVIEW),2013,63500.0,22,12,2023,중개거래,84.38,6,41281,도내동,202312
10850,무원마을1단지,1995,41500.0,27,12,2023,중개거래,68.98,14,41281,행신동,202312
10851,DMC자이더리버,2022,104000.0,8,12,2023,중개거래,84.9961,5,41281,덕은동,202312
10852,능곡풍림아이원2단지,2002,44000.0,29,12,2023,직거래,84.05,12,41281,토당동,202312
10853,무원마을(두산),1994,50300.0,27,12,2023,중개거래,84.93,10,41281,행신동,202312
10855,달빛마을(부영)2,1996,24000.0,26,12,2023,직거래,50.0,3,41281,화정동,202312
10856,현대2,1997,19000.0,20,12,2023,중개거래,59.945,15,41281,고양동,202312
10857,도래울센트럴더포레,2014,62000.0,20,12,2023,중개거래,84.93,6,41281,도내동,202312
10858,달빛(라이프)2,1996,26800.0,27,12,2023,중개거래,49.95,16,41281,화정동,202312
10859,옥빛마을(주공)17(에듀뷰),1997,48700.0,29,12,2023,중개거래,84.79,5,41281,화정동,202312
10860,달빛(라이프)2,1996,24700.0,26,12,2023,중개거래,49.95,15,41281,화정동,202312
10861,DMC호반베르디움더포레3단지,2019,74000.0,23,12,2023,중개거래,70.9637,27,41281,향동동,202312
10862,신원당(대명5),1993,29900.0,29,12,2023,중개거래,58.68,8,41281,성사동,202312
10864,한강능곡역성원상떼빌1단지,2008,44500.0,16,12,2023,중개거래,84.99,7,41281,토당동,202312
10865,옥빛마을12단지,1995,48800.0,27,12,2023,중개거래,59.195,8,41281,화정동,202312
10866,달빛마을(경남),1995,52500.0,11,12,2023,중개거래,84.9,9,41281,화정동,202312
10867,청보APT,1995,47300.0,28,12,2023,중개거래,114.0,1,41281,토당동,202312
10868,소만마을(성원)6,1995,32500.0,28,12,2023,중개거래,49.77,10,41281,행신동,202312
10869,신원당(태영2),1993,30000.0,29,12,2023,중개거래,59.04,5,41281,성사동,202312
10870,SK뷰1차,2005,55300.0,27,12,2023,중개거래,84.91,4,41281,행신동,202312
10871,지축역중흥S-클래스북한산파크뷰,2020,83400.0,24,12,2023,중개거래,84.9664,19,41281,지축동,202312
10872,지축역센트럴푸르지오,2019,92250.0,23,12,2023,중개거래,84.9621,3,41281,지축동,202312
10873,DMC중흥S-클래스더센트럴,2020,60000.0,21,12,2023,중개거래,59.718,1,41281,향동동,202312
10874,토당동금강KCC,2004,51000.0,7,12,2023,중개거래,84.37,20,41281,토당동,202312
10875,달빛마을(부영)2,1996,25800.0,28,12,2023,중개거래,50.0,7,41281,화정동,202312
10876,샘터마을(화성),1997,69000.0,15,12,2023,중개거래,134.88,13,41281,행신동,202312
10877,삼송10단지동일스위트2차,2018,55000.0,22,12,2023,중개거래,66.0932,25,41281,신원동,202312
10878,소만마을9단지,1995,25400.0,18,12,2023,중개거래,43.76,14,41281,행신동,202312
10879,소만마을(성원)6,1995,25500.0,27,12,2023,중개거래,49.77,1,41281,행신동,202312
10880,무원마을7단지,1994,48000.0,17,12,2023,중개거래,84.99,7,41281,행신동,202312
10881,소만마을(동성),1994,39000.0,16,12,2023,중개거래,59.4,12,41281,행신동,202312
10882,햇빛주공23,1996,29500.0,27,12,2023,중개거래,49.96,16,41281,행신동,202312
10883,서정마을6단지,2009,80500.0,6,12,2023,중개거래,133.02,9,41281,행신동,202312
10884,SK뷰1차,2005,49000.0,22,12,2023,중개거래,68.27,2,41281,행신동,202312
10885,도래울파크뷰(PARKVIEW),2013,64800.0,7,12,2023,중개거래,84.94,3,41281,도내동,202312
10886,무원마을(기산),1994,62000.0,15,12,2023,중개거래,134.91,5,41281,행신동,202312
10887,지축역중흥S-클래스북한산파크뷰,2020,81000.0,9,12,2023,중개거래,84.9664,28,41281,지축동,202312
10888,햇빛주공(18-2),1998,40000.0,14,12,2023,중개거래,65.97,11,41281,행신동,202312
10889,옥빛마을(일신건영)13(휴먼빌),1995,43900.0,18,12,2023,중개거래,59.835,20,41281,화정동,202312
10890,도래울파크뷰(PARKVIEW),2013,57000.0,18,12,2023,중개거래,84.88,1,41281,도내동,202312
10891,햇빛마을주공20,1997,23000.0,21,12,2023,직거래,39.99,13,41281,행신동,202312
10892,소만마을(성원)6,1995,36000.0,11,12,2023,중개거래,59.34,12,41281,행신동,202312
10893,소만마을(성원)6,1995,38000.0,24,12,2023,중개거래,59.34,6,41281,행신동,202312
10894,동산마을22단지호반베르디움,2012,77500.0,23,12,2023,중개거래,84.954,23,41281,동산동,202312
10895,삼송10단지동일스위트2차,2018,59500.0,21,12,2023,중개거래,76.1337,25,41281,신원동,202312
10896,주공그린빌,2003,35400.0,6,12,2023,중개거래,75.95,10,41281,관산동,202312
10897,은빛삼익건설(5),1995,60000.0,29,12,2023,중개거래,99.94,8,41281,화정동,202312
10898,동원(596),1986,20065.0,18,12,2023,중개거래,56.7,1,41281,주교동,202312
10899,샘터주공2,1996,33500.0,23,12,2023,중개거래,59.97,7,41281,행신동,202312
10900,DMC호반베르디움더포레2단지,2019,84500.0,16,12,2023,중개거래,84.9313,10,41281,향동동,202312
10901,소만마을(성원)6,1995,29200.0,29,12,2023,중개거래,49.77,14,41281,행신동,202312
10902,은빛마을11단지,1996,34800.0,11,12,2023,중개거래,50.0,11,41281,화정동,202312
10903,햇빛마을19,1998,49000.0,19,12,2023,중개거래,84.98,15,41281,행신동,202312
10904,샘터주공2,1996,28100.0,17,12,2023,중개거래,49.97,5,41281,행신동,202312
10905,은빛마을6단지,1996,72000.0,28,12,2023,직거래,103.92,6,41281,화정동,202312
10907,햇빛주공(18-2),1998,37000.0,20,12,2023,중개거래,65.97,4,41281,행신동,202312
10908,현대1,1997,28700.0,3,12,2023,중개거래,84.36,2,41281,고양동,202312
10909,푸른마을3단지,2004,29400.0,21,12,2023,중개거래,84.89,16,41281,고양동,202312
10910,푸른마을2단지,2004,36500.0,8,12,2023,중개거래,114.75,6,41281,고양동,202312
10911,소만마을9단지,1995,27000.0,19,12,2023,중개거래,43.76,12,41281,행신동,202312
10912,햇빛주공23,1996,32650.0,21,12,2023,중개거래,59.98,13,41281,행신동,202312
10913,DMC두산위브더퍼스트,2020,56000.0,28,12,2023,중개거래,59.94,4,41281,향동동,202312
10915,햇빛마을주공20,1997,30300.0,4,12,2023,중개거래,59.97,17,41281,행신동,202312
10916,신원마을고양삼송아이파크,2012,73000.0,18,12,2023,중개거래,116.22,19,41281,신원동,202312
10917,도래울센트럴더힐,2015,50000.0,28,12,2023,중개거래,59.95,4,41281,도내동,202312
10918,더퍼스트프라임,2014,32000.0,11,12,2023,직거래,84.39,6,41281,관산동,202312
10919,DMC한강자이더헤리티지,2022,102000.0,21,12,2023,중개거래,84.8288,4,41281,덕은동,202312
10920,윤창아파트1단지,1996,42000.0,26,12,2023,중개거래,84.96,13,41281,행신동,202312
10921,신원당(동신7),1992,56000.0,14,12,2023,중개거래,134.88,13,41281,성사동,202312
10922,윤창아파트1단지,1996,30000.0,26,12,2023,중개거래,59.4,8,41281,행신동,202312
10923,신원당(태영2),1993,29200.0,25,12,2023,직거래,59.04,9,41281,성사동,202312
10924,푸른마을5단지,2007,28000.0,19,12,2023,중개거래,59.9768,13,41281,고양동,202312
10926,서정마을6단지,2009,80000.0,2,12,2023,중개거래,140.48,4,41281,행신동,202312
10927,햇빛마을21단지,1997,53000.0,5,12,2023,중개거래,134.64,2,41281,행신동,202312
10928,푸른마을2단지,2004,37500.0,7,12,2023,중개거래,114.75,19,41281,고양동,202312
10929,소만마을(성원)6,1995,31000.0,19,12,2023,중개거래,49.77,7,41281,행신동,202312
10930,소만마을9단지,1995,24200.0,18,12,2023,중개거래,43.76,2,41281,행신동,202312
10931,무원마을7단지,1994,40950.0,16,12,2023,중개거래,84.99,2,41281,행신동,202312
10932,벽산,1999,35000.0,23,12,2023,중개거래,84.75,22,41281,주교동,202312
10934,신원당(태영9),1993,18000.0,13,12,2023,중개거래,32.76,6,41281,성사동,202312
10935,옥빛마을12단지,1995,49000.0,25,12,2023,중개거래,59.195,10,41281,화정동,202312
10936,삼송원흥역센트럴푸르지오,2018,50000.0,8,12,2023,중개거래,72.6909,6,41281,원흥동,202312
10937,고양삼송동일스위트파크뷰7(1차),2017,56600.0,19,12,2023,중개거래,66.0346,28,41281,신원동,202312
10938,햇빛마을주공20,1997,30000.0,21,12,2023,중개거래,59.97,5,41281,행신동,202312
10939,푸른마을10단지,2009,31000.0,26,12,2023,중개거래,84.8767,7,41281,고양동,202312
10940,별빛마을(부영)8(좋은집),1995,34000.0,15,12,2023,중개거래,50.0,18,41281,화정동,202312
10941,달빛(라이프)2,1996,24800.0,14,12,2023,중개거래,49.95,8,41281,화정동,202312
10942,푸른마을7단지,2010,34000.0,8,12,2023,중개거래,84.8265,4,41281,고양동,202312
10943,경원아인스타워,2022,43000.0,2,12,2023,직거래,71.76,9,41281,주교동,202312
10944,푸른마을1단지,2008,34000.0,22,12,2023,중개거래,84.921,12,41281,고양동,202312
10945,무원마을(두산),1994,54800.0,5,12,2023,중개거래,84.93,9,41281,행신동,202312
10946,원당대림e-편한세상,2009,43000.0,12,12,2023,직거래,59.702,19,41281,성사동,202312
10947,삼송역현대헤리엇,2020,56000.0,22,12,2023,중개거래,59.95,39,41281,삼송동,202312
10948,고양원당줌시티,2020,14300.0,6,12,2023,직거래,14.0635,8,41281,주교동,202312
10949,소만마을(삼신),1994,30000.0,2,12,2023,중개거래,50.73,12,41281,행신동,202312
10950,소만마을(대명)7,1995,37500.0,12,12,2023,중개거래,59.04,10,41281,행신동,202312
10951,원당대림e-편한세상,2009,50000.0,6,12,2023,중개거래,59.702,20,41281,성사동,202312
10952,신원당(태영9),1993,17300.0,21,12,2023,중개거래,32.7,12,41281,성사동,202312
10953,도래울센트럴더포레,2014,60000.0,11,12,2023,중개거래,84.93,11,41281,도내동,202312
10954,은빛마을11단지,1996,38000.0,21,12,2023,중개거래,50.0,8,41281,화정동,202312
10955,도래울센트럴더포레,2014,57900.0,14,12,2023,중개거래,84.94,5,41281,도내동,202312
10956,푸른마을3단지,2004,26500.0,7,12,2023,중개거래,84.98,5,41281,고양동,202312
10957,무원마을5단지,1995,69500.0,18,12,2023,중개거래,101.88,9,41281,행신동,202312
10958,삼송리슈빌센트럴파크,2012,67000.0,4,12,2023,중개거래,75.6015,26,41281,원흥동,202312
10960,옥빛마을14단지,1995,30500.0,12,12,2023,중개거래,50.0,3,41281,화정동,202312
10961,DMC리슈빌더포레스트,2019,73000.0,9,12,2023,중개거래,74.4654,16,41281,향동동,202312
10962,신원당(태영9),1993,18500.0,16,12,2023,중개거래,32.76,12,41281,성사동,202312
10963,도래울센트럴더힐,2015,43000.0,8,12,2023,중개거래,51.8,14,41281,도내동,202312
10964,소만마을9단지,1995,25000.0,5,12,2023,중개거래,43.76,14,41281,행신동,202312
10965,윤창,1988,19000.0,16,12,2023,중개거래,44.89,4,41281,주교동,202312
10966,은빛마을11단지,1996,32000.0,18,12,2023,중개거래,60.0,3,41281,화정동,202312
10967,별빛마을(건영)10,1996,53000.0,16,12,2023,중개거래,76.86,13,41281,화정동,202312
10968,장미아파트(나동),1991,24300.0,13,12,2023,중개거래,72.4,4,41281,행신동,202312
10969,신원마을1단지우남퍼스트빌,2015,52000.0,15,12,2023,중개거래,64.9773,9,41281,신원동,202312
10970,달빛마을3단지,1995,43000.0,14,12,2023,중개거래,84.95,11,41281,화정동,202312
10971,우인아크리움빌,2005,38500.0,16,12,2023,중개거래,84.5555,8,41281,주교동,202312
10972,달빛마을(부영)2,1996,24300.0,14,12,2023,중개거래,50.0,6,41281,화정동,202312
10973,삼송2차아이파크,2015,77900.0,8,12,2023,중개거래,74.988,11,41281,삼송동,202312
10974,별빛마을9단지(벽산),1995,56200.0,11,12,2023,중개거래,84.93,18,41281,화정동,202312
10975,푸른마을10단지,2009,40500.0,5,12,2023,중개거래,106.4462,14,41281,고양동,202312
10976,삼송3차아이파크,2019,52600.0,5,12,2023,중개거래,84.9216,27,41281,원흥동,202312
10977,임창(570),1987,20500.0,13,12,2023,중개거래,65.52,4,41281,주교동,202312
10978,윤창,1988,18000.0,12,12,2023,중개거래,44.89,4,41281,주교동,202312
10979,윤창,1988,19035.0,11,12,2023,중개거래,44.89,4,41281,주교동,202312
10980,신원당(동문1),1992,34000.0,10,12,2023,중개거래,63.405,5,41281,성사동,202312
10981,동산마을22단지호반베르디움,2012,68500.0,2,12,2023,중개거래,84.954,1,41281,동산동,202312
10982,토당동금강KCC,2004,45000.0,12,12,2023,중개거래,84.37,3,41281,토당동,202312
10983,도래울파크뷰(PARKVIEW),2013,61700.0,6,12,2023,중개거래,84.38,6,41281,도내동,202312
10984,고양원흥동일스위트,2018,86000.0,1,12,2023,중개거래,84.9956,15,41281,도내동,202312
10985,소만마을(성원)6,1995,40000.0,2,12,2023,중개거래,59.34,9,41281,행신동,202312
10986,별장,1985,29000.0,11,12,2023,직거래,68.04,2,41281,토당동,202312
10987,행신3차SKVIEW,2009,50000.0,8,12,2023,중개거래,59.9368,8,41281,행신동,202312
10988,새서울,1983,16000.0,9,12,2023,중개거래,45.72,3,41281,관산동,202312
10989,무원마을5단지,1995,45710.0,2,12,2023,직거래,134.07,6,41281,행신동,202312
10990,도래울센트럴더힐,2015,55000.0,1,12,2023,중개거래,59.95,16,41281,도내동,202312
10991,동산마을호반베르디움,2012,68000.0,4,12,2023,중개거래,84.9905,3,41281,동산동,202312
10992,도래울파크뷰(PARKVIEW),2013,62000.0,6,12,2023,직거래,84.68,1,41281,도내동,202312
10993,더퍼스트프라임,2014,34500.0,2,12,2023,직거래,84.39,5,41281,관산동,202312
10994,신원당(태영6),1993,27000.0,2,12,2023,중개거래,54.91,9,41281,성사동,202312
10995,도래울파크뷰(PARKVIEW),2013,51000.0,5,12,2023,중개거래,74.97,5,41281,도내동,202312
10996,장미아파트(나동),1991,27700.0,2,12,2023,중개거래,79.06,3,41281,행신동,202312
10997,도래울센트럴파크(CentralPark),2013,41000.0,1,12,2023,직거래,59.74,13,41281,도내동,202312
10998,햇빛마을21단지,1997,46000.0,1,12,2023,중개거래,101.97,13,41281,행신동,202312
10999,숲속마을5단지(I-PARK),2006,74000.0,8,12,2023,중개거래,149.07,17,41285,풍동,202312
11000,숲속마을3단지(요진더포레스트),2006,49000.0,29,12,2023,중개거래,84.51,19,41285,풍동,202312
11001,백송마을(한신),1992,22000.0,23,12,2023,중개거래,37.8,8,41285,백석동,202312
11002,중산마을11(현대),1995,30500.0,29,12,2023,중개거래,84.36,2,41285,중산동,202312
11003,숲속마을2단지,2006,48000.0,29,12,2023,중개거래,84.79,11,41285,풍동,202312
11004,일산요진와이시티,2016,72000.0,20,12,2023,중개거래,59.89,37,41285,백석동,202312
11005,백송마을(임광),1994,29000.0,26,12,2023,중개거래,59.34,7,41285,백석동,202312
11006,숲속마을8단지,2006,32700.0,22,12,2023,중개거래,59.72,17,41285,풍동,202312
11007,일산센트럴아이파크,2018,67500.0,21,12,2023,중개거래,84.9854,14,41285,중산동,202312
11008,호수마을(현대),1994,52500.0,27,12,2023,중개거래,70.14,5,41285,장항동,202312
11009,일산요진와이시티,2016,85000.0,22,12,2023,직거래,84.31,32,41285,백석동,202312
11010,중산마을5(건영),1995,23000.0,13,12,2023,직거래,59.945,4,41285,중산동,202312
11011,호수마을(현대),1994,39000.0,19,12,2023,중개거래,59.925,4,41285,장항동,202312
11012,일산센트럴아이파크,2018,64700.0,27,12,2023,중개거래,84.9854,6,41285,중산동,202312
11013,힐스테이트킨텍스레이크뷰,2019,88500.0,27,12,2023,중개거래,84.2511,12,41285,장항동,202312
11014,일산센트럴아이파크,2018,52300.0,27,12,2023,중개거래,59.9703,19,41285,중산동,202312
11015,사리현동문디이스트1단지,2004,26800.0,30,12,2023,중개거래,84.6186,13,41285,사리현동,202312
11016,사리현동문디이스트2단지,2004,22800.0,23,12,2023,중개거래,72.4032,5,41285,사리현동,202312
11017,숲속마을9단지(성원),2006,50500.0,23,12,2023,중개거래,100.55,2,41285,풍동,202312
11018,강촌마을(라이프),1992,37500.0,12,12,2023,중개거래,49.14,5,41285,마두동,202312
11019,일산요진와이시티,2016,97500.0,15,12,2023,중개거래,84.31,57,41285,백석동,202312
11020,중산마을2(코오롱),1995,24000.0,18,12,2023,중개거래,59.93,2,41285,중산동,202312
11021,킨텍스원시티3블럭,2019,121000.0,11,12,2023,중개거래,84.654,45,41285,장항동,202312
